source_url,target_url,status_code,preserve_query_string,include_subdomains,subpath_matching
https://www.seminuevos.com/blog/gama-de-suvs-de-peugeot-son-perfeccion-francesa,https://www.seminuevos.com/usados/-/autos/-/peugeot,301,false,false,false
https://www.seminuevos.com/blog/hyundai-nuevo-creta-elantra-ya-se-anuncian-peru,https://www.seminuevos.com/usados/-/autos/-/hyundai,301,false,false,false
https://www.seminuevos.com/blog/mercedes-tiene-una-de-las-vagonetas-mas-rapidas-del-mundo,https://www.seminuevos.com/usados/-/autos/-/mercedes+benz,301,false,false,false
https://www.seminuevos.com/blog/nueva-serie-especial-dakar-del-renault-duster-2,https://www.seminuevos.com/usados/-/autos/-/renault/duster,301,false,false,false
https://www.seminuevos.com/blog/totalmente-renovado-renault-logan-ya-esta-ecuador,https://www.seminuevos.com/usados/-/autos/-/renault/logan,301,false,false,false
https://www.seminuevos.com/blog/volkswagen-escarabajo-un-modelo-irrepetible,https://www.seminuevos.com/usados/-/autos/-/volkswagen,301,false,false,false
https://www.seminuevos.com/blog/chevrolet-cruze-2016-nueva-generacion-fue-presentada-en-detroit,https://www.seminuevos.com/usados/-/autos/-/chevrolet/cruze,301,false,false,false
https://www.seminuevos.com/blog/dodge-attitude-2018-para-los-que-buscan-eficiencia-de-combustible-al-manejar,https://www.seminuevos.com/usados/-/autos/-/dodge/attitude,301,false,false,false
https://www.seminuevos.com/blog/ford-expedition-y-edge-2020-listos-para-conquistar-las-carreteras,https://www.seminuevos.com/usados/-/autos/-/ford,301,false,false,false
https://www.seminuevos.com/blog/mitsubishi-peru-l200-pick-up,https://www.seminuevos.com/usados/-/autos/-/mitsubishi,301,false,false,false
https://www.seminuevos.com/blog/cross-up-el-aventurero-ya-se-vende-en-argentina,https://www.seminuevos.com/usados/-/autos/-/volkswagen,301,false,false,false
https://www.seminuevos.com/blog/el-vocho-teotihuacano-de-mexico-para-el-mundo,https://www.seminuevos.com/usados/-/autos/-/volkswagen/vocho,301,false,false,false
https://www.seminuevos.com/blog/encuentra-tu-seminuevo-certificado-con-kia-konfidence,https://www.seminuevos.com/usados/-/autos/-/kia,301,false,false,false
https://www.seminuevos.com/blog/nissan-march-y-versa-tambien-brasilenos,https://www.seminuevos.com/usados/-/autos/-/nissan,301,false,false,false
https://www.seminuevos.com/blog/renault-koleos-y-captur,https://www.seminuevos.com/usados/-/autos/-/renault,301,false,false,false
https://www.seminuevos.com/blog/test-renault-captur-2-0-4x2,https://www.seminuevos.com/usados/-/autos/-/renault/captur,301,false,false,false
https://www.seminuevos.com/blog/toyota-yaris-sedan,https://www.seminuevos.com/usados/-/autos/-/toyota/yaris,301,false,false,false
https://www.seminuevos.com/blog/honda-cr-v-ahora-con-poder-turbo,https://www.seminuevos.com/usados/-/autos/-/honda/cr-v,301,false,false,false
https://www.seminuevos.com/blog/i-road-de-toyota-pruebas-de-campo-en-tokio,https://www.seminuevos.com/usados/-/autos/-/toyota,301,false,false,false
https://www.seminuevos.com/blog/todos-los-detalles-la-completamente-renovada-toyota-sw4,https://www.seminuevos.com/usados/-/autos/-/toyota,301,false,false,false
